1108.622964219	-0.03089887660842675
1193.3278996344	-0.03089886927836802
1278.0328350498	-0.03089886197409212
1362.7377704652	-0.03089885472138189
1447.4427058806	-0.03089884754602018
1532.147641296	-0.03089884047378981
1616.85257671141	-0.03089883353047362
1701.55751212681	-0.03089882674185445
1786.26244754221	-0.03089882013371514
1870.96738295761	-0.03089881373183852
1955.67231837301	-0.03089880756200743
2040.37725378841	-0.03089880165000471
2125.08218920381	-0.03089879602161319
2209.78712461922	-0.0308987907026157
2294.49206003462	-0.0308987857187951
2379.19699545002	-0.0308987810959342
2463.90193086542	-0.03089877685981585
2548.60686628082	-0.03089877303622289
2633.31180169622	-0.03089876965093815
2718.01673711162	-0.03089876672974447
2802.72167252703	-0.03089876429842468
2887.42660794243	-0.03089876238276162
2972.13154335783	-0.03089876100853814
3056.83647877323	-0.03089876020153705
3141.54141418863	-0.03089875998754121
3226.24634960403	-0.03089876039233344
3310.95128501944	-0.03089876144169659
3395.65622043484	-0.03089876316141349
3480.36115585024	-0.03089876557726698
3565.06609126564	-0.03089876871503989
3649.77102668104	-0.03089877260051506
3734.47596209644	-0.03089877725947532
3819.18089751184	-0.03089878271770352
3903.88583292725	-0.03089878900098249
3988.59076834265	-0.03089879613509507
4073.29570375805	-0.03089880414582409
4158.00063917345	-0.03089881305895239
4242.70557458885	-0.03089882290026281
4327.41051000425	-0.03089883369553818
4412.11544541965	-0.03089884547056134
4496.82038083506	-0.03089885825111512
4581.52531625046	-0.03089887206298237
4666.23025166586	-0.03089888693160052
4750.93518708126	-0.03089890285498978
4835.64012249666	-0.0308989197842997
4920.34505791206	-0.03089893766608954
5005.04999332746	-0.03089895644691853
5089.75492874287	-0.03089897607334591
5174.45986415827	-0.03089899649193091
5259.16479957367	-0.03089901764923279
5343.86973498907	-0.03089903949181077
5428.57467040447	-0.03089906196622409
5513.27960581987	-0.03089908501903199
5597.98454123527	-0.03089910859679372
5682.68947665068	-0.03089913264606851
5767.39441206608	-0.0308991571134156
5852.09934748148	-0.03089918194539423
5936.80428289688	-0.03089920708856364
6021.50921831228	-0.03089923248948306
6106.21415372768	-0.03089925809471175
6190.91908914308	-0.03089928385080892
6275.62402455849	-0.03089930970433383
6360.32895997389	-0.03089933560184572
6445.03389538929	-0.03089936148990382
6529.73883080469	-0.03089938731506736
6614.44376622009	-0.0308994130238956
6699.14870163549	-0.03089943856294777
6783.85363705089	-0.03089946387878311
6868.5585724663	-0.03089948891796085
6953.2635078817	-0.03089951362704024
7037.9684432971	-0.03089953795258051
7122.6733787125	-0.03089956184114091
7207.3783141279	-0.03089958523928067
7292.0832495433	-0.03089960809355903
7376.7881849587	-0.03089963035053523
7461.49312037411	-0.03089965195676852
7546.19805578951	-0.03089967285881812
7630.90299120491	-0.03089969300324328
7715.60792662031	-0.03089971233660323
7800.31286203571	-0.03089973080545723
7885.01779745111	-0.03089974835636449
7969.72273286651	-0.03089976493588428
8054.42766828192	-0.03089978049057581
8139.13260369732	-0.03089979496699833
8223.83753911272	-0.03089980831171109
8308.54247452812	-0.03089982047127331
8393.24740994352	-0.03089983139224425
8477.95234535892	-0.03089984102118313
8562.65728077433	-0.03089984930464919
8647.36221618973	-0.03089985618920169
8732.06715160513	-0.03089986162139984
8816.77208702053	-0.0308998655478029
8901.47702243593	-0.0308998679149701
8986.18195785133	-0.03089986866946069
9070.88689326673	-0.03089986775783389
9155.59182868213	-0.03089986512664896
9240.29676409754	-0.03089986072246512
9325.00169951294	-0.03089985449184162
9409.70663492834	-0.03089984638133769
9494.41157034374	-0.03089983633751258
9579.11650575914	-0.03089982430692553
9663.82144117454	-0.03089981023613576
9748.52637658995	-0.03089979407170253
9833.23131200535	-0.03089977576018507
9917.93624742075	-0.03089975524814262
10002.6411828361	-0.03089973248213442
10087.3461182516	-0.03089970740871971
10172.051053667	-0.03089967997445772
10256.7559890824	-0.0308996501259077
10341.4609244978	-0.03089961780962889
10426.1658599132	-0.03089958297218052
10510.8707953286	-0.03089954556012182
10595.575730744	-0.03089950552001206
10680.2806661594	-0.03089946279841045
10764.9856015748	-0.03089941734187624
10849.6905369902	-0.03089936909696868
10934.3954724056	-0.03089931801024699
11019.100407821	-0.03089926402827041
11103.8053432364	-0.03089920709759819
11188.5102786518	-0.03089914716478957
11273.2152140672	-0.03089908417640378
11357.9201494826	-0.03089901807900006
11442.625084898	-0.03089894881913765
11527.3300203134	-0.03089887634337579
11612.0349557288	-0.03089880062300359
11696.7398911442	-0.03089872179533007
11781.4448265596	-0.03089864006599151
11866.149761975	-0.03089855564083563
11950.8546973904	-0.03089846872571018
12035.5596328058	-0.0308983795264629
12120.2645682212	-0.03089828824894152
12204.9695036366	-0.03089819509899378
12289.674439052	-0.03089810028246743
12374.3793744674	-0.03089800400521019
12459.0843098828	-0.03089790647306981
12543.7892452982	-0.03089780789189402
12628.4941807136	-0.03089770846753057
12713.199116129	-0.03089760840582719
12797.9040515444	-0.03089750791263162
12882.6089869598	-0.0308974071937916
12967.3139223752	-0.03089730645515486
13052.0188577906	-0.03089720590256914
13136.723793206	-0.03089710574188219
13221.4287286214	-0.03089700617894174
13306.1336640368	-0.03089690741959552
13390.8385994522	-0.03089680966969129
13475.5435348676	-0.03089671313507676
13560.248470283	-0.03089661802159969
13644.9534056984	-0.03089652453510781
13729.6583411138	-0.03089643288144886
13814.3632765292	-0.03089634326647057
13899.0682119446	-0.03089625589602069
13983.77314736	-0.03089617097594695
14068.4780827754	-0.0308960887120971
14153.1830181908	-0.03089600931031886
14237.8879536062	-0.03089593297645998
14322.5928890216	-0.03089585991636819
14407.297824437	-0.03089579033589124
14492.0027598524	-0.03089572444087687
14576.7076952678	-0.0308956624371728
14661.4126306832	-0.03089560453062678
